Ensembl Protein ID	Ensembl Transcript ID	Ensembl Gene ID	Associated Gene Name
ENSRNOP00000010932	ENSRNOT00000010932	ENSRNOG00000008246	Emilin1
ENSRNOP00000010935	ENSRNOT00000010933	ENSRNOG00000007890	Usp1
ENSRNOP00000010938	ENSRNOT00000010939	ENSRNOG00000008170	Jph2
ENSRNOP00000010939	ENSRNOT00000010938	ENSRNOG00000008217	Madcam1
ENSRNOP00000010941	ENSRNOT00000010941	ENSRNOG00000008226	Zbtb8os
ENSRNOP00000010942	ENSRNOT00000010942	ENSRNOG00000008266	Dcdc2c
ENSRNOP00000010947	ENSRNOT00000010948	ENSRNOG00000008249	Brms1l
ENSRNOP00000010948	ENSRNOT00000010947	ENSRNOG00000007649	Dnm2
ENSRNOP00000010952	ENSRNOT00000010952	ENSRNOG00000007924	Mios
ENSRNOP00000010954	ENSRNOT00000010954	ENSRNOG00000008049	Max
ENSRNOP00000010955	ENSRNOT00000010955	ENSRNOG00000008091	Gins1
ENSRNOP00000010956	ENSRNOT00000010956	ENSRNOG00000008039	Cul5
ENSRNOP00000010957	ENSRNOT00000010957	ENSRNOG00000008192	Slc48a1
ENSRNOP00000010959	ENSRNOT00000010959	ENSRNOG00000008135	Pla2g4f
ENSRNOP00000010961	ENSRNOT00000010961	ENSRNOG00000008214	Fbxo9
ENSRNOP00000010962	ENSRNOT00000010962	ENSRNOG00000008288	Akirin2
ENSRNOP00000010965	ENSRNOT00000010965	ENSRNOG00000008191	Hoxb4
ENSRNOP00000010968	ENSRNOT00000010968	ENSRNOG00000008144	Irf1
ENSRNOP00000010970	ENSRNOT00000010970	ENSRNOG00000023440	Phex
ENSRNOP00000010975	ENSRNOT00000010975	ENSRNOG00000008040	Fam64a
ENSRNOP00000010976	ENSRNOT00000010976	ENSRNOG00000008137	Cdk18
ENSRNOP00000010980	ENSRNOT00000010980	ENSRNOG00000008209	St3gal1
ENSRNOP00000010981	ENSRNOT00000010981	ENSRNOG00000008284	Cftr
ENSRNOP00000010983	ENSRNOT00000010983	ENSRNOG00000008300	Zbtb8a
ENSRNOP00000010984	ENSRNOT00000010984	ENSRNOG00000007949	Rgn
ENSRNOP00000010986	ENSRNOT00000010986	ENSRNOG00000008174	Appl2
ENSRNOP00000010989	ENSRNOT00000010989	ENSRNOG00000007900	Tspan33
ENSRNOP00000010990	ENSRNOT00000010990	ENSRNOG00000025898	CN725425
ENSRNOP00000010991	ENSRNOT00000010991	ENSRNOG00000007926	Map2k5
ENSRNOP00000010992	ENSRNOT00000010992	ENSRNOG00000008210	Ky
ENSRNOP00000010993	ENSRNOT00000010993	ENSRNOG00000008257	Mfap2
ENSRNOP00000010994	ENSRNOT00000010994	ENSRNOG00000008115	Arhgap11a
ENSRNOP00000011000	ENSRNOT00000011000	ENSRNOG00000008291	Thumpd2
ENSRNOP00000011002	ENSRNOT00000011002	ENSRNOG00000008062	Dqx1
ENSRNOP00000011003	ENSRNOT00000011003	ENSRNOG00000008129	Pla2r1
ENSRNOP00000011005	ENSRNOT00000011005	ENSRNOG00000008176	Nppa
ENSRNOP00000011006	ENSRNOT00000011006	ENSRNOG00000008243	Slc43a1
ENSRNOP00000011008	ENSRNOT00000011008	ENSRNOG00000008173	Sesn3
ENSRNOP00000011010	ENSRNOT00000011010	ENSRNOG00000008296	Tpgs1
ENSRNOP00000011019	ENSRNOT00000011019	ENSRNOG00000022582	Fam58b
ENSRNOP00000011023	ENSRNOT00000011023	ENSRNOG00000008348	Cdc34
ENSRNOP00000011026	ENSRNOT00000011026	ENSRNOG00000007975	Ncoa2
ENSRNOP00000011027	ENSRNOT00000011027	ENSRNOG00000008313	HOXB3
ENSRNOP00000011029	ENSRNOT00000011029	ENSRNOG00000008343	Tlx2
ENSRNOP00000011030	ENSRNOT00000011030	ENSRNOG00000008346	Itgb6
ENSRNOP00000011032	ENSRNOT00000011032	ENSRNOG00000008239	Repin1
ENSRNOP00000011035	ENSRNOT00000011035	ENSRNOG00000008282	Elf5
ENSRNOP00000011041	ENSRNOT00000011041	ENSRNOG00000008362	Zfp775
ENSRNOP00000011043	ENSRNOT00000011043	ENSRNOG00000008276	Adcy1
ENSRNOP00000011044	ENSRNOT00000011044	ENSRNOG00000008168	Wnt5b
ENSRNOP00000011047	ENSRNOT00000011047	ENSRNOG00000007921	Hnrnpm
ENSRNOP00000011048	ENSRNOT00000011048	ENSRNOG00000008299	Allc
ENSRNOP00000011049	ENSRNOT00000011049	ENSRNOG00000007982	Slc9a1
ENSRNOP00000011052	ENSRNOT00000011052	ENSRNOG00000008017	Cdk5
ENSRNOP00000011054	ENSRNOT00000011054	ENSRNOG00000008338	Bsdc1
ENSRNOP00000011056	ENSRNOT00000011056	ENSRNOG00000008244	2700049A03Rik
ENSRNOP00000011057	ENSRNOT00000011057	ENSRNOG00000008323	Pitpnm3
ENSRNOP00000011061	ENSRNOT00000011061	ENSRNOG00000008065	Wwc1
ENSRNOP00000011065	ENSRNOT00000011065	ENSRNOG00000008372	Vamp7
ENSRNOP00000011067	ENSRNOT00000011067	ENSRNOG00000045682	
ENSRNOP00000011069	ENSRNOT00000011069	ENSRNOG00000008063	Hibadh
ENSRNOP00000011070	ENSRNOT00000011070	ENSRNOG00000026425	Ppp6r2
ENSRNOP00000011073	ENSRNOT00000011073	ENSRNOG00000008134	Mefv
ENSRNOP00000011074	ENSRNOT00000011074	ENSRNOG00000008312	Stra6
ENSRNOP00000011078	ENSRNOT00000011078	ENSRNOG00000008337	Gjd2
ENSRNOP00000011079	ENSRNOT00000011079	ENSRNOG00000008133	Mfng
ENSRNOP00000011082	ENSRNOT00000011082	ENSRNOG00000008106	Shmt2
ENSRNOP00000011084	ENSRNOT00000011084	ENSRNOG00000037134	Shc4
ENSRNOP00000011085	ENSRNOT00000011085	ENSRNOG00000008314	Orc3
ENSRNOP00000011086	ENSRNOT00000011086	ENSRNOG00000030530	Gzmm
ENSRNOP00000011092	ENSRNOT00000011092	ENSRNOG00000022308	RGD1564018
ENSRNOP00000011094	ENSRNOT00000011094	ENSRNOG00000008378	Zfp414
ENSRNOP00000011096	ENSRNOT00000011096	ENSRNOG00000007838	Ddx47
ENSRNOP00000011099	ENSRNOT00000011099	ENSRNOG00000008080	HRH3
ENSRNOP00000011105	ENSRNOT00000011105	ENSRNOG00000007418	Ipo9
ENSRNOP00000011107	ENSRNOT00000011107	ENSRNOG00000008058	Tmprss5
ENSRNOP00000011109	ENSRNOT00000011109	ENSRNOG00000008353	Iqch
ENSRNOP00000011112	ENSRNOT00000011112	ENSRNOG00000008099	Galnt12
ENSRNOP00000011115	ENSRNOT00000011114	ENSRNOG00000008334	Crocc
ENSRNOP00000011117	ENSRNOT00000011117	ENSRNOG00000008417	Giot1
ENSRNOP00000011123	ENSRNOT00000011123	ENSRNOG00000008309	Rpa3
ENSRNOP00000011130	ENSRNOT00000011130	ENSRNOG00000008180	Lyn
ENSRNOP00000011134	ENSRNOT00000011134	ENSRNOG00000008412	Gprc5a
ENSRNOP00000011135	ENSRNOT00000011135	ENSRNOG00000008440	Cttnbp2
ENSRNOP00000011138	ENSRNOT00000011138	ENSRNOG00000008524	Glcci1
ENSRNOP00000011141	ENSRNOT00000011141	ENSRNOG00000008439	Gprc5d
ENSRNOP00000011150	ENSRNOT00000011150	ENSRNOG00000008319	Ccdc130
ENSRNOP00000011155	ENSRNOT00000011155	ENSRNOG00000008316	Vps39
ENSRNOP00000011158	ENSRNOT00000011158	ENSRNOG00000008374	Nipsnap1
ENSRNOP00000011159	ENSRNOT00000011159	ENSRNOG00000008308	Hdac7
ENSRNOP00000011163	ENSRNOT00000011163	ENSRNOG00000008450	Rrm2
ENSRNOP00000011166	ENSRNOT00000011166	ENSRNOG00000008012	Abcb1a
ENSRNOP00000011167	ENSRNOT00000011167	ENSRNOG00000008449	Neurod4
ENSRNOP00000011168	ENSRNOT00000011168	ENSRNOG00000008394	Prg2
ENSRNOP00000011173	ENSRNOT00000011173	ENSRNOG00000008360	Pcgf1
ENSRNOP00000011175	ENSRNOT00000011174	ENSRNOG00000007998	Ssb
ENSRNOP00000011176	ENSRNOT00000011176	ENSRNOG00000008460	Olr1072
ENSRNOP00000011178	ENSRNOT00000011178	ENSRNOG00000007970	Plxnc1
ENSRNOP00000011181	ENSRNOT00000011181	ENSRNOG00000008447	Tmem132d
ENSRNOP00000011183	ENSRNOT00000011183	ENSRNOG00000008329	Ndufb11
ENSRNOP00000011185	ENSRNOT00000011185	ENSRNOG00000008270	Cntrob
ENSRNOP00000011188	ENSRNOT00000011188	ENSRNOG00000008464	Olr1071
ENSRNOP00000011189	ENSRNOT00000011189	ENSRNOG00000008466	Lbx2
ENSRNOP00000011196	ENSRNOT00000011196	ENSRNOG00000008375	Olr1
ENSRNOP00000011203	ENSRNOT00000011203	ENSRNOG00000008459	Anapc13
ENSRNOP00000011207	ENSRNOT00000011207	ENSRNOG00000008177	Pim2
ENSRNOP00000011208	ENSRNOT00000011208	ENSRNOG00000008301	Tagln2
ENSRNOP00000011213	ENSRNOT00000011213	ENSRNOG00000008365	Hoxb2
ENSRNOP00000011215	ENSRNOT00000011215	ENSRNOG00000008401	Card10
ENSRNOP00000011217	ENSRNOT00000011217	ENSRNOG00000008485	Tmem52b
ENSRNOP00000011219	ENSRNOT00000011219	ENSRNOG00000007916	Ptk2
ENSRNOP00000011220	ENSRNOT00000011220	ENSRNOG00000008451	Fut8
ENSRNOP00000011223	ENSRNOT00000011223	ENSRNOG00000008278	Nfrkb
ENSRNOP00000011224	ENSRNOT00000011224	ENSRNOG00000008258	Fnbp1
ENSRNOP00000011226	ENSRNOT00000011226	ENSRNOG00000008181	Chek1
ENSRNOP00000011230	ENSRNOT00000011230	ENSRNOG00000008364	Cat
ENSRNOP00000011237	ENSRNOT00000011237	ENSRNOG00000008116	Ppap2b
ENSRNOP00000011240	ENSRNOT00000011240	ENSRNOG00000008470	Lrrc43
ENSRNOP00000011244	ENSRNOT00000011244	ENSRNOG00000008516	Rpl32
ENSRNOP00000011246	ENSRNOT00000011246	ENSRNOG00000008142	Brpf1
ENSRNOP00000011255	ENSRNOT00000011255	ENSRNOG00000008235	Mylk2
ENSRNOP00000011260	ENSRNOT00000011260	ENSRNOG00000021638	Eef1d
ENSRNOP00000011262	ENSRNOT00000011262	ENSRNOG00000008529	Foxs1
ENSRNOP00000011263	ENSRNOT00000011263	ENSRNOG00000008519	RGD1309079
ENSRNOP00000011269	ENSRNOT00000011270	ENSRNOG00000008517	Cdc42ep1
ENSRNOP00000011272	ENSRNOT00000011272	ENSRNOG00000008512	RGD1561589
ENSRNOP00000011273	ENSRNOT00000011273	ENSRNOG00000008159	Msantd3
ENSRNOP00000011275	ENSRNOT00000011275	ENSRNOG00000008414	Bsg
ENSRNOP00000011277	ENSRNOT00000011277	ENSRNOG00000008351	RGD1308117
ENSRNOP00000011280	ENSRNOT00000011280	ENSRNOG00000008455	Tmem87a
ENSRNOP00000011281	ENSRNOT00000011281	ENSRNOG00000008456	Thoc5
ENSRNOP00000011284	ENSRNOT00000011284	ENSRNOG00000008305	Sc5d
ENSRNOP00000011286	ENSRNOT00000011286	ENSRNOG00000008544	B3gnt4
ENSRNOP00000011287	ENSRNOT00000011287	ENSRNOG00000008345	Clcn6
ENSRNOP00000011290	ENSRNOT00000011290	ENSRNOG00000008373	Colec11
ENSRNOP00000011292	ENSRNOT00000011292	ENSRNOG00000008157	Syn2
ENSRNOP00000011295	ENSRNOT00000011295	ENSRNOG00000008518	Gsg1
ENSRNOP00000011298	ENSRNOT00000011298	ENSRNOG00000008376	Slc2a3
ENSRNOP00000011300	ENSRNOT00000011300	ENSRNOG00000008380	Asic3
ENSRNOP00000011304	ENSRNOT00000011303	ENSRNOG00000008469	Mettl5
ENSRNOP00000011306	ENSRNOT00000011306	ENSRNOG00000008437	Ss18l1
ENSRNOP00000011307	ENSRNOT00000011307	ENSRNOG00000008203	Synpr
ENSRNOP00000011308	ENSRNOT00000011308	ENSRNOG00000008548	
ENSRNOP00000011309	ENSRNOT00000011309	ENSRNOG00000008508	Acrv1
ENSRNOP00000011311	ENSRNOT00000011311	ENSRNOG00000008377	Wdtc1
ENSRNOP00000011312	ENSRNOT00000011312	ENSRNOG00000008320	Lypla1
ENSRNOP00000011314	ENSRNOT00000011314	ENSRNOG00000008555	Rps20
ENSRNOP00000011315	ENSRNOT00000011315	ENSRNOG00000008307	Nanp
ENSRNOP00000011316	ENSRNOT00000011316	ENSRNOG00000008461	Smdt1
ENSRNOP00000011317	ENSRNOT00000011317	ENSRNOG00000008472	Rbm10
ENSRNOP00000011320	ENSRNOT00000011320	ENSRNOG00000008287	Nle1
ENSRNOP00000011322	ENSRNOT00000011322	ENSRNOG00000008308	Hdac7
ENSRNOP00000011324	ENSRNOT00000011324	ENSRNOG00000008471	Kif21b
ENSRNOP00000011325	ENSRNOT00000011325	ENSRNOG00000008560	Ccdc30
ENSRNOP00000011326	ENSRNOT00000011326	ENSRNOG00000008331	RGD1309995
ENSRNOP00000011327	ENSRNOT00000011327	ENSRNOG00000008465	Tmem176b
ENSRNOP00000011328	ENSRNOT00000011328	ENSRNOG00000008256	Mrpl38
ENSRNOP00000011329	ENSRNOT00000011329	ENSRNOG00000008515	Tmem45b
ENSRNOP00000011330	ENSRNOT00000011330	ENSRNOG00000008236	Decr1
ENSRNOP00000011333	ENSRNOT00000011333	ENSRNOG00000008551	Rps7
ENSRNOP00000011336	ENSRNOT00000011336	ENSRNOG00000008075	Ift74
ENSRNOP00000011338	ENSRNOT00000011338	ENSRNOG00000008371	Igfbp1
ENSRNOP00000011339	ENSRNOT00000011339	ENSRNOG00000008224	Jdp2
ENSRNOP00000011340	ENSRNOT00000011340	ENSRNOG00000008432	Slc22a5
ENSRNOP00000011344	ENSRNOT00000011344	ENSRNOG00000008336	Tnfrsf11b
ENSRNOP00000011347	ENSRNOT00000011347	ENSRNOG00000008487	Amotl2
ENSRNOP00000011350	ENSRNOT00000011350	ENSRNOG00000008534	Dusp15
ENSRNOP00000011351	ENSRNOT00000011351	ENSRNOG00000008513	Dbf4
ENSRNOP00000011352	ENSRNOT00000011352	ENSRNOG00000008522	Ogg1
ENSRNOP00000011356	ENSRNOT00000011356	ENSRNOG00000008332	Smo
ENSRNOP00000011357	ENSRNOT00000011357	ENSRNOG00000008564	Tmem222
ENSRNOP00000011358	ENSRNOT00000011358	ENSRNOG00000008554	Slc9a9
ENSRNOP00000011359	ENSRNOT00000011359	ENSRNOG00000008594	RGD1564345
ENSRNOP00000011368	ENSRNOT00000011368	ENSRNOG00000008603	Gpr25
ENSRNOP00000011369	ENSRNOT00000011369	ENSRNOG00000024563	Ganc
ENSRNOP00000011371	ENSRNOT00000011371	ENSRNOG00000008393	Tax1bp1
ENSRNOP00000011373	ENSRNOT00000011373	ENSRNOG00000008605	OST4
ENSRNOP00000011374	ENSRNOT00000011374	ENSRNOG00000008436	Krt85
ENSRNOP00000011376	ENSRNOT00000011376	ENSRNOG00000008514	Plcz1
ENSRNOP00000011377	ENSRNOT00000011377	ENSRNOG00000008585	RGD1306626
ENSRNOP00000011378	ENSRNOT00000011378	ENSRNOG00000008399	Dcaf4
ENSRNOP00000011379	ENSRNOT00000011379	ENSRNOG00000008591	Colec10
ENSRNOP00000011380	ENSRNOT00000011380	ENSRNOG00000008616	Ubr3
ENSRNOP00000011381	ENSRNOT00000011381	ENSRNOG00000008563	SSLP1
ENSRNOP00000011383	ENSRNOT00000011383	ENSRNOG00000008530	Stoml1
ENSRNOP00000011384	ENSRNOT00000011384	ENSRNOG00000008553	Mthfr
ENSRNOP00000011385	ENSRNOT00000011385	ENSRNOG00000008424	Aagab
ENSRNOP00000011386	ENSRNOT00000011386	ENSRNOG00000008592	Barx2
ENSRNOP00000011392	ENSRNOT00000011392	ENSRNOG00000008572	Ppcs
ENSRNOP00000011393	ENSRNOT00000011393	ENSRNOG00000008475	Fut9
ENSRNOP00000011394	ENSRNOT00000011394	ENSRNOG00000008427	Necap2
ENSRNOP00000011401	ENSRNOT00000011401	ENSRNOG00000008618	Tex10
ENSRNOP00000011402	ENSRNOT00000011402	ENSRNOG00000008422	Lpo
ENSRNOP00000011405	ENSRNOT00000011405	ENSRNOG00000008298	Dock7
ENSRNOP00000011406	ENSRNOT00000011406	ENSRNOG00000008441	Map3k3
ENSRNOP00000011408	ENSRNOT00000011408	ENSRNOG00000007920	Ssbp3
ENSRNOP00000011416	ENSRNOT00000011416	ENSRNOG00000008506	Hoxb1
ENSRNOP00000011419	ENSRNOT00000011419	ENSRNOG00000008610	Mbip
ENSRNOP00000011427	ENSRNOT00000011427	ENSRNOG00000008477	Mrpl53
ENSRNOP00000011429	ENSRNOT00000011429	ENSRNOG00000008103	Mdh1
ENSRNOP00000011432	ENSRNOT00000011432	ENSRNOG00000008602	Steap4
ENSRNOP00000011434	ENSRNOT00000011434	ENSRNOG00000008161	Pdzk1ip1
ENSRNOP00000011438	ENSRNOT00000011438	ENSRNOG00000008565	NKIRAS1
ENSRNOP00000011442	ENSRNOT00000011442	ENSRNOG00000007719	Ccnc
ENSRNOP00000011450	ENSRNOT00000011450	ENSRNOG00000008492	Ccdc19
ENSRNOP00000011451	ENSRNOT00000011451	ENSRNOG00000008053	Atp8a2
ENSRNOP00000011453	ENSRNOT00000011453	ENSRNOG00000008644	Nkx2-1
ENSRNOP00000011454	ENSRNOT00000011454	ENSRNOG00000008595	Ttc12
ENSRNOP00000011455	ENSRNOT00000011455	ENSRNOG00000008277	Bag1
ENSRNOP00000011456	ENSRNOT00000011456	ENSRNOG00000008504	Naa38
ENSRNOP00000011459	ENSRNOT00000011459	ENSRNOG00000008000	Syt13
ENSRNOP00000011466	ENSRNOT00000011466	ENSRNOG00000008445	Dact1
ENSRNOP00000011467	ENSRNOT00000011467	ENSRNOG00000008467	Agbl2
ENSRNOP00000011474	ENSRNOT00000011474	ENSRNOG00000008642	Snx11
ENSRNOP00000011480	ENSRNOT00000011480	ENSRNOG00000008664	
ENSRNOP00000011481	ENSRNOT00000011481	ENSRNOG00000008196	Parp12
ENSRNOP00000011484	ENSRNOT00000011484	ENSRNOG00000008569	Ndufa6
ENSRNOP00000011485	ENSRNOT00000011485	ENSRNOG00000008615	Mal2
ENSRNOP00000011486	ENSRNOT00000011486	ENSRNOG00000008638	Angptl3
ENSRNOP00000011490	ENSRNOT00000011490	ENSRNOG00000008274	Xpc
ENSRNOP00000011494	ENSRNOT00000011494	ENSRNOG00000008289	Slc25a3
ENSRNOP00000011499	ENSRNOT00000011499	ENSRNOG00000008673	Arpc3
ENSRNOP00000011500	ENSRNOT00000011500	ENSRNOG00000008635	Mks1
ENSRNOP00000011501	ENSRNOT00000011501	ENSRNOG00000008104	Ywhaq
ENSRNOP00000011507	ENSRNOT00000011507	ENSRNOG00000008478	Mmp13
ENSRNOP00000011508	ENSRNOT00000011508	ENSRNOG00000008163	Atp6v1g1
ENSRNOP00000011509	ENSRNOT00000011509	ENSRNOG00000008525	Csf3
ENSRNOP00000011511	ENSRNOT00000011511	ENSRNOG00000008696	RGD1563365
ENSRNOP00000011513	ENSRNOT00000011513	ENSRNOG00000008409	Myo1f
ENSRNOP00000011516	ENSRNOT00000011516	ENSRNOG00000026651	Itpr3
ENSRNOP00000011521	ENSRNOT00000011521	ENSRNOG00000008648	Mogs
ENSRNOP00000011523	ENSRNOT00000011523	ENSRNOG00000008480	Kcnab3
ENSRNOP00000011539	ENSRNOT00000011539	ENSRNOG00000008668	Vsig8
ENSRNOP00000011545	ENSRNOT00000011545	ENSRNOG00000027694	RPS7
ENSRNOP00000011549	ENSRNOT00000011549	ENSRNOG00000008739	Olr1614
ENSRNOP00000011551	ENSRNOT00000011551	ENSRNOG00000008629	Secisbp2l
ENSRNOP00000011552	ENSRNOT00000011552	ENSRNOG00000008706	Tbx3
ENSRNOP00000011554	ENSRNOT00000011554	ENSRNOG00000040122	Myoz1
ENSRNOP00000011555	ENSRNOT00000011555	ENSRNOG00000008727	Capza3
ENSRNOP00000011556	ENSRNOT00000011556	ENSRNOG00000008212	Wdr5
ENSRNOP00000011557	ENSRNOT00000011557	ENSRNOG00000008733	Lsm3
ENSRNOP00000011560	ENSRNOT00000011560	ENSRNOG00000008577	Fbf1
ENSRNOP00000011563	ENSRNOT00000011563	ENSRNOG00000008588	Batf
ENSRNOP00000011565	ENSRNOT00000011565	ENSRNOG00000008279	Mrps15
ENSRNOP00000011567	ENSRNOT00000011567	ENSRNOG00000008735	Wdpcp
ENSRNOP00000011571	ENSRNOT00000011571	ENSRNOG00000008671	Dct
ENSRNOP00000011572	ENSRNOT00000011572	ENSRNOG00000008713	Slc41a2
ENSRNOP00000011573	ENSRNOT00000011573	ENSRNOG00000008431	Gabbr2
ENSRNOP00000011576	ENSRNOT00000011576	ENSRNOG00000008626	Manea
ENSRNOP00000011579	ENSRNOT00000011579	ENSRNOG00000008748	Pex2
ENSRNOP00000011580	ENSRNOT00000011580	ENSRNOG00000008676	Emp1
ENSRNOP00000011582	ENSRNOT00000011582	ENSRNOG00000008526	Pdzd3
ENSRNOP00000011586	ENSRNOT00000011586	ENSRNOG00000008625	RIMKLA
ENSRNOP00000011588	ENSRNOT00000011588	ENSRNOG00000008714	Svs1
ENSRNOP00000011589	ENSRNOT00000011589	ENSRNOG00000008709	Arhgap32
ENSRNOP00000011591	ENSRNOT00000011562	ENSRNOG00000022970	Nkx2-8
ENSRNOP00000011592	ENSRNOT00000011592	ENSRNOG00000008578	Cdk16
ENSRNOP00000011599	ENSRNOT00000011599	ENSRNOG00000008754	Flvcr2
ENSRNOP00000011601	ENSRNOT00000011601	ENSRNOG00000008574	Vdr
ENSRNOP00000011604	ENSRNOT00000011604	ENSRNOG00000008716	Nefh
ENSRNOP00000011608	ENSRNOT00000011608	ENSRNOG00000008700	Cryba1
ENSRNOP00000011609	ENSRNOT00000011609	ENSRNOG00000008607	U2surp
ENSRNOP00000011610	ENSRNOT00000011610	ENSRNOG00000008297	Oser1
ENSRNOP00000011619	ENSRNOT00000011619	ENSRNOG00000008566	Mrpl15
ENSRNOP00000011620	ENSRNOT00000011620	ENSRNOG00000008771	Nlrx1
ENSRNOP00000011622	ENSRNOT00000011622	ENSRNOG00000008632	Invs
ENSRNOP00000011630	ENSRNOT00000011630	ENSRNOG00000008683	Alk
ENSRNOP00000011631	ENSRNOT00000011631	ENSRNOG00000008767	Atg4c
ENSRNOP00000011632	ENSRNOT00000011632	ENSRNOG00000008800	Olr1621
ENSRNOP00000011633	ENSRNOT00000011633	ENSRNOG00000008190	Pnpla7
ENSRNOP00000011635	ENSRNOT00000011635	ENSRNOG00000008612	Agbl5
ENSRNOP00000011636	ENSRNOT00000011636	ENSRNOG00000008804	Olr1622
ENSRNOP00000011638	ENSRNOT00000011638	ENSRNOG00000008784	Tmem106c
ENSRNOP00000011641	ENSRNOT00000011641	ENSRNOG00000008765	Zfhx4
ENSRNOP00000011644	ENSRNOT00000011644	ENSRNOG00000050420	Krt5
ENSRNOP00000011646	ENSRNOT00000011646	ENSRNOG00000008666	Etl4
ENSRNOP00000011648	ENSRNOT00000011648	ENSRNOG00000008761	Ncs1
ENSRNOP00000011650	ENSRNOT00000011650	ENSRNOG00000008758	Tspan18
ENSRNOP00000011651	ENSRNOT00000011651	ENSRNOG00000008628	Ica1
ENSRNOP00000011653	ENSRNOT00000011653	ENSRNOG00000008794	Ube2e1
ENSRNOP00000011654	ENSRNOT00000011654	ENSRNOG00000008604	Nsfl1c
ENSRNOP00000011659	ENSRNOT00000011659	ENSRNOG00000008423	Gpr22
ENSRNOP00000011662	ENSRNOT00000011662	ENSRNOG00000008614	Zfyve1
ENSRNOP00000011663	ENSRNOT00000011663	ENSRNOG00000008543	Pdlim2
ENSRNOP00000011665	ENSRNOT00000011665	ENSRNOG00000008689	Cbx1
ENSRNOP00000011666	ENSRNOT00000011666	ENSRNOG00000008613	Gatad1
ENSRNOP00000011668	ENSRNOT00000011668	ENSRNOG00000008756	Otx1
ENSRNOP00000011670	ENSRNOT00000011670	ENSRNOG00000008634	Cc2d1b
ENSRNOP00000011675	ENSRNOT00000011675	ENSRNOG00000008678	Antxr1
ENSRNOP00000011676	ENSRNOT00000011676	ENSRNOG00000008820	Hmcn2
ENSRNOP00000011678	ENSRNOT00000011678	ENSRNOG00000008645	Igfbp3
ENSRNOP00000011682	ENSRNOT00000011682	ENSRNOG00000008482	Rbms1
ENSRNOP00000011683	ENSRNOT00000011683	ENSRNOG00000008787	Foxj3
ENSRNOP00000011684	ENSRNOT00000011684	ENSRNOG00000008734	Zmym2
ENSRNOP00000011687	ENSRNOT00000011688	ENSRNOG00000008643	Rars2
ENSRNOP00000011692	ENSRNOT00000011692	ENSRNOG00000008775	Lrguk
ENSRNOP00000011694	ENSRNOT00000011694	ENSRNOG00000008759	Csf3r
ENSRNOP00000011697	ENSRNOT00000011697	ENSRNOG00000008766	Grin2b
ENSRNOP00000011698	ENSRNOT00000011698	ENSRNOG00000008779	Kcnj1
ENSRNOP00000011699	ENSRNOT00000011699	ENSRNOG00000008847	Gja3
ENSRNOP00000011704	ENSRNOT00000011704	ENSRNOG00000022730	Zfp57
ENSRNOP00000011711	ENSRNOT00000011711	ENSRNOG00000008855	Gjb2
ENSRNOP00000011714	ENSRNOT00000011714	ENSRNOG00000023348	Tbc1d2
ENSRNOP00000011718	ENSRNOT00000011718	ENSRNOG00000008827	Cog5
ENSRNOP00000011721	ENSRNOT00000011721	ENSRNOG00000008846	Plag1
ENSRNOP00000011724	ENSRNOT00000011724	ENSRNOG00000008630	Psma7
ENSRNOP00000011726	ENSRNOT00000011726	ENSRNOG00000008704	Nlk
ENSRNOP00000011727	ENSRNOT00000011727	ENSRNOG00000030187	Mmp12
ENSRNOP00000011732	ENSRNOT00000011731	ENSRNOG00000026293	Jun
ENSRNOP00000011733	ENSRNOT00000011732	ENSRNOG00000008819	Krt84
ENSRNOP00000011735	ENSRNOT00000011735	ENSRNOG00000008707	Epx
ENSRNOP00000011741	ENSRNOT00000011741	ENSRNOG00000008850	Ttc5
ENSRNOP00000011743	ENSRNOT00000011743	ENSRNOG00000008824	Vax1
ENSRNOP00000011747	ENSRNOT00000011747	ENSRNOG00000008619	Agtrap
ENSRNOP00000011748	ENSRNOT00000011748	ENSRNOG00000008790	Gdap1l1
ENSRNOP00000011750	ENSRNOT00000011750	ENSRNOG00000008539	Lgals2
ENSRNOP00000011756	ENSRNOT00000011756	ENSRNOG00000008869	Ppp1r9a
ENSRNOP00000011761	ENSRNOT00000011761	ENSRNOG00000008609	Capn3
ENSRNOP00000011762	ENSRNOT00000011762	ENSRNOG00000008721	Crnn
ENSRNOP00000011765	ENSRNOT00000011765	ENSRNOG00000008523	Faf1
ENSRNOP00000011767	ENSRNOT00000011767	ENSRNOG00000008907	Fggy
ENSRNOP00000011768	ENSRNOT00000011768	ENSRNOG00000008356	Myo5c
ENSRNOP00000011770	ENSRNOT00000011770	ENSRNOG00000008747	Plekha5
ENSRNOP00000011773	ENSRNOT00000011773	ENSRNOG00000008536	Actc1
ENSRNOP00000011775	ENSRNOT00000011775	ENSRNOG00000008728	Unc79
ENSRNOP00000011780	ENSRNOT00000011780	ENSRNOG00000008865	Stac
ENSRNOP00000011784	ENSRNOT00000011784	ENSRNOG00000008843	Eci1
ENSRNOP00000011787	ENSRNOT00000011787	ENSRNOG00000008901	Coro2a
ENSRNOP00000011794	ENSRNOT00000011794	ENSRNOG00000008859	Tank
ENSRNOP00000011795	ENSRNOT00000011795	ENSRNOG00000008891	Ift20
ENSRNOP00000011797	ENSRNOT00000011797	ENSRNOG00000008271	Fam91a1
ENSRNOP00000011799	ENSRNOT00000011799	ENSRNOG00000008712	RGD1304595
